price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,years_since_renovation,total_sqft,price_log
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,Auburn,19,0,6129,12.611541086966115
640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,Seattle,18,0,2505,13.369225017834633
460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,Seattle,17,0,2503,13.038983942375959
525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,Seattle,13,113,2618,13.171155446333852
499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,North Bend,12,102,9244,13.122345377242327
1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,Kirkland,17,0,12271,13.83531416565213
675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,Bellevue,40,0,13200,13.42246945133505
512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,Seattle,105,46,4540,13.146142402068602
310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,Seattle,107,51,3700,12.644330802262578
1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,Seattle,55,11,13582,13.887832149776026
255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,Seattle,65,13,11390,12.449022745701502
435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,Bothell,32,0,9884,12.983103608918753
453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,Kirkland,42,16,16710,13.023649611968253
260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,Kent,50,0,9612,12.468440756144114
659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,Mercer Island,74,26,12890,13.398480330934175
223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,Kent,34,0,8341,12.314931534737134
851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,Bellevue,41,0,13552,13.654168582642953
605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,Redmond,52,0,14214,13.312985389904174
895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,Seattle,78,13,7900,13.704580114574805
519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1470,1100,Normandy Park,75,33,15624,13.159661088928443
535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,Woodinville,42,16,14471,13.190023895035274
489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,SeaTac,43,0,14075,13.100119813444692
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,Burien,60,32,9658,12.429220196836383
580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,Seattle,120,15,5860,13.270785106659046
1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,Bellevue,58,0,14736,13.852807306098644
605000.0,4.0,2.25,2940,48788,1.0,0,0,5,1520,1420,Kenmore,64,0,51728,13.312985389904174
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,Redmond,17,0,5580,13.304603264196713
700000.0,3.0,2.5,2490,23891,2.0,0,0,3,2490,0,Redmond,32,0,26381,13.45883704259595
480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,Seattle,69,0,11522,13.081543466215237
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,Maple Valley,23,0,6678,12.706699437569211
250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1200,0,Kent,41,0,26005,12.429220196836383
345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,Kent,23,0,9444,12.75130259456002
175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,Des Moines,34,0,7780,12.07254696717504
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,Seattle,83,26,8290,12.128116509451258
411000.0,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,Auburn,47,25,79035,12.926350926565435
690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,Seattle,103,17,5760,13.444448325847754
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,Shoreline,77,0,10110,12.487488878546145
720000.0,4.0,3.0,3550,12327,1.5,0,0,4,2180,1370,Bothell,35,0,15877,13.487007879880162
256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,Des Moines,23,0,7837,12.45293662970407
255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,Auburn,23,0,4859,12.449022745701502
540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,Seattle,31,0,3120,13.199326270390594
481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,Kirkland,38,25,7061,13.083655812567926
575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,Issaquah,51,0,11305,13.26212705890841
339950.0,3.0,2.5,2390,34041,1.0,0,0,3,1840,550,Kent,41,0,36431,12.736556768559339
475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,Shoreline,62,0,9300,13.07107218827772
732000.0,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,Seattle,48,0,9187,13.503537159062734
860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,Seattle,101,0,5600,13.664688831019712
389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,Seattle,98,0,10100,12.871337193291367
645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,Seattle,69,0,13742,13.377007146164305
475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,Kirkland,44,0,7294,13.07107218827772
550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,Seattle,38,25,7165,13.217675375388819
305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,Tukwila,57,28,15120,12.628070334272698
782000.0,2.0,1.5,1570,3600,1.5,0,2,4,1320,250,Seattle,119,35,5170,13.569611298299009
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,Seattle,102,0,8540,13.208542908506082
394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,Kent,21,22,9044,12.8853769541191
600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,Redmond,60,0,11262,13.304686600863562
1300000.0,4.0,1.75,2610,21600,1.0,0,0,4,2610,0,Clyde Hill,59,0,24210,14.077875591662238
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,Shoreline,78,13,12929,12.611541086966115
330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,Kent,22,0,8198,12.706850963741102
723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,Seattle,97,71,7178,13.49116588426581
2271150.0,4.0,3.25,4040,18916,1.0,0,0,4,4040,0,Medina,71,46,22956,14.635797309410103
480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,Snoqualmie,27,19,9897,13.081543466215237
496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,Seattle,79,0,10160,13.114333221834064
625000.0,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,Seattle,19,0,3461,13.345508528717259
475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,Seattle,63,0,15568,13.07107218827772
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,Maple Valley,33,0,8719,12.52543868763918
253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,Kent,45,0,8438,12.441148720271016
630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,Kirkland,46,0,12070,13.353476685668044
660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,Seattle,107,0,8450,13.400753916947913
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,Seattle,63,22,9670,12.476103599529843
2147500.0,3.0,3.5,4660,5500,2.0,0,4,5,3040,1620,Seattle,116,37,10160,14.57981539849818
552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,Bellevue,47,0,11740,13.221305136851795
1411600.0,2.0,2.5,3180,9400,2.0,0,4,5,2610,570,Bellevue,40,0,12580,14.160235079198983
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,Seattle,92,0,5500,13.508986756405742
355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,Shoreline,71,20,9146,12.779875885354993
305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,Renton,63,22,9004,12.628070334272698
484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,Issaquah,11,0,3410,13.091902108061824
1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,Seattle,11,0,7369,13.8687583909961
334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,Seattle,20,0,2688,12.720395148082574
475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,North Bend,12,102,8798,13.07107218827772
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,Auburn,11,0,6742,12.643620875193898
795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,Bellevue,20,0,10688,13.586098651497313
274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,Maple Valley,15,0,5500,12.522710182912336
265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,Seattle,17,0,2919,12.487677539281878
567500.0,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,Issaquah,19,0,4782,13.24899779045068
915000.0,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,Redmond,12,102,66576,13.726680437153236
285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,Auburn,30,0,8570,12.560247968016562
445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,Seattle,25,0,7942,13.007713179283789
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,Kent,56,0,13925,12.627742412734825
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,Mercer Island,57,0,12015,13.753636218075409
1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,Kirkland,30,0,11441,13.935070680332966
835000.0,4.0,4.25,4930,25714,2.0,0,0,3,4930,0,Auburn,20,0,30644,13.635188201437066
290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,Renton,58,14,12690,12.577639650232573
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,Auburn,66,0,10638,12.429220196836383
342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,Kent,24,0,8748,12.742568940017076
1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,Bellevue,36,0,19243,13.827440116971353
400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,Shoreline,62,0,9430,12.899222326086994
312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,Renton,75,17,9799,12.652362948153474
267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,Tukwila,63,0,12615,12.495007682693725
575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,Seattle,70,20,8273,13.26212705890841
810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,Bellevue,71,46,10561,13.60479076121576
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,Seattle,80,0,8230,13.652992804936396
1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,Seattle,20,0,7620,13.830400155679214
1100000.0,4.0,3.75,5070,60123,2.0,0,0,3,5070,0,Redmond,25,0,65193,13.910821646859095
240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,Burien,65,13,10320,12.388398368982115
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,Auburn,59,0,9280,12.19602736016897
565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,Redmond,56,0,10854,13.244582780038517
1195000.0,5.0,3.0,3420,18129,2.0,0,0,3,2540,880,Mercer Island,73,20,21549,13.993657580167481
340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,Shoreline,48,21,9485,12.73670383776449
815000.0,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,Kirkland,23,0,7353,13.610944619216111
1875000.0,4.0,3.25,3930,10929,2.0,0,0,3,3930,0,Bellevue,19,0,14859,14.444119750719839
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,Seattle,85,0,7090,13.28448392755959
280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,Auburn,28,0,8852,12.544332569000922
390000.0,4.0,2.0,1900,76877,1.0,0,0,3,1900,0,Kent,21,22,78777,12.873904582205107
509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,Bellevue,36,0,5451,13.140205260167273
490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,Federal Way,39,0,14763,13.103386449124873
650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,Mercer Island,65,0,5880,13.384729180332174
715000.0,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,Seattle,28,0,4330,13.480039220276565
529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,Seattle,116,37,6240,13.18053982842409
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,Renton,66,0,9630,12.487488878546145
1755000.0,3.0,2.0,2360,4800,2.0,0,0,3,2360,0,Seattle,116,11,7160,14.377979984682511
1140000.0,3.0,2.5,2780,33503,1.5,0,1,4,2110,670,Sammamish,56,0,36283,13.946539697563276
610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,Bellevue,70,20,15718,13.321215875492413
554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,Seattle,82,0,6370,13.22623678786914
395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,Burien,77,31,12293,12.886643575525625
341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,Seattle,117,37,6204,12.739640688812674
264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,Federal Way,63,0,13445,12.48560031099168
395000.0,4.0,2.75,2640,35070,1.5,0,0,3,2640,0,Kent,62,17,37710,12.886643575525625
640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,Bellevue,66,36,12095,13.369225017834633
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,Seattle,67,21,6890,12.971542813248437
410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,Kirkland,53,0,10700,12.923914877701906
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,Seattle,102,27,7200,12.301387370778713
1625000.0,4.0,3.25,2980,3600,2.0,0,0,3,2150,830,Seattle,26,0,6580,14.301018989130402
405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,Seattle,19,0,2602,12.91287861862581
633000.0,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,Seattle,48,21,12360,13.358227280903897
295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,Shoreline,77,31,7390,12.59794917906231
1042031.0,4.0,5.0,4110,43560,2.0,0,0,4,4110,0,Bellevue,47,25,47670,13.856683210996646
605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,Bellevue,55,11,13586,13.312985389904174
255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,Seattle,30,0,2518,12.449022745701502
474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,Redmond,47,0,9530,13.06896471037963
370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,Seattle,69,24,5900,12.821260987319457
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,Maple Valley,21,22,5113,12.570719231334277
100000.0,2.0,0.75,660,5240,1.0,0,0,4,660,0,Kent,113,36,5900,11.51293546492023
1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,Kirkland,25,0,12501,13.955273369904273
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,Redmond,50,0,16899,13.304686600863562
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,Bothell,48,0,12369,13.151924121391561
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,Burien,26,0,7563,12.75130259456002
975000.0,6.0,2.75,2520,54160,2.0,1,4,3,2520,0,Seattle,71,20,56680,13.790193775620484
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,Mercer Island,64,21,11270,13.652992804936396
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,Seattle,20,0,3278,12.994509551139792
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,Renton,19,0,13204,13.226635100542643
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,Snoqualmie,24,0,9015,13.312985389904174
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,Seattle,11,0,3156,13.31957518872681
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,Seattle,18,0,2422,12.959846800844963
399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,Issaquah,14,0,2415,12.89897229545694
1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,Renton,17,0,15230,13.840204146163925
2351956.0,4.0,4.25,5010,19412,2.0,0,1,3,4000,1010,Mercer Island,11,0,24422,14.670758305520605
519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,Renton,11,0,8750,13.161576398220332
625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,Kirkland,65,0,8500,13.345508528717259
600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,Issaquah,22,0,9929,13.304686600863562
1200000.0,4.0,2.5,2700,4275,2.0,0,0,3,2700,0,Seattle,21,22,6975,13.997832948091215
1738000.0,4.0,2.25,2920,6513,2.0,0,0,4,2260,660,Seattle,88,0,9433,14.368246160181302
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,Seattle,72,0,8830,13.416525906265674
459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,Seattle,41,0,6420,13.037896397054075
499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,Seattle,30,0,2866,13.120363378739663
1280000.0,4.0,2.5,3160,4620,1.5,0,4,3,2020,1140,Seattle,108,20,7780,14.062371417145494
395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,Kirkland,50,0,9180,12.886643575525625
861990.0,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,Redmond,11,0,9234,13.667000108756058
382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,Seattle,44,12,5630,12.854486546624395
404950.0,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,Auburn,43,14,219354,12.911521351114759
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,Seattle,107,0,3820,13.180634172318978
195000.0,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,Issaquah,115,0,28197,12.180759965737863
747500.0,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,Kenmore,48,0,20950,13.524490922038726
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,Federal Way,64,21,9660,12.206027644517643
548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,Seattle,95,28,6364,13.215491177549588
870000.0,4.0,3.0,3040,36246,1.5,0,0,3,2680,360,Sammamish,102,11,39286,13.676249640055394
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,Seattle,117,0,6637,13.28448392755959
775000.0,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,Woodinville,44,12,245422,13.560619598657233
670000.0,6.0,3.0,4050,36171,2.0,0,0,4,2620,1430,Issaquah,55,0,40221,13.415034483903348
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,Seattle,40,0,3740,13.005831808336863
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,Renton,65,13,13000,12.611541086966115
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,Bellevue,66,0,10770,13.081543466215237
300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,Seattle,106,91,6090,12.611541086966115
360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,Tukwila,94,0,23800,12.793862088206213
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,Seattle,46,11,11401,13.174957725054906
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,Bellevue,73,0,14506,13.681980308196241
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,Federal Way,44,0,9097,12.491255347155265
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,Redmond,21,22,13776,13.671641342278317
335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,Seattle,74,0,5992,12.724720594977294
215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,Federal Way,58,0,10523,12.278397958261774
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,Renton,23,0,10555,13.083624628087817
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,Kenmore,75,20,13866,12.676079399771027
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,Enumclaw,107,40,9440,12.59473402514672
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,Seattle,117,0,8862,12.59473402514672
320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,Woodinville,56,0,11696,12.676079399771027
780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,Seattle,72,0,7400,13.567050480716235
437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,Seattle,77,40,6290,12.98883427049148
443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,Seattle,123,0,4650,13.001327306361068
575000.0,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,Sammamish,35,16,8537,13.26212705890841
245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,Seattle,99,22,8185,12.409017571151187
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,Kenmore,32,0,14783,13.017005083966255
536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,Seattle,16,0,1876,13.19189130572284
685000.0,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,Redmond,45,0,13100,13.437175577097312
373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,Shoreline,65,24,9510,12.829336379587506
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,Redmond,54,0,9874,13.017005083966255
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,Sammamish,40,0,21343,13.377007146164305
1275000.0,3.0,2.5,3870,46609,2.0,0,3,3,3870,0,Bellevue,28,0,50479,14.058457520888082
230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,Renton,71,20,7390,12.345838935721968
593000.0,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,Issaquah,14,0,3680,13.292951364319082
558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,790,Seattle,115,0,7330,13.232116033476537
538250.0,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,Des Moines,41,0,17819,13.19608027309762
475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,Kirkland,48,0,10560,13.07107218827772
209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,Auburn,57,0,8480,12.254629449139815
410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,Sammamish,36,0,20656,12.923914877701906
1636000.0,3.0,2.5,3110,6765,2.0,0,1,4,2550,560,Seattle,79,36,9875,14.307765407391587
670000.0,5.0,2.5,2860,68519,2.0,0,0,5,2860,0,Snoqualmie,67,0,71379,13.415034483903348
821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,Mercer Island,58,0,11236,13.61827960646062
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,Kirkland,62,0,20588,13.407543823396258
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,Snoqualmie,21,22,5198,12.733758336210744
631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,Seattle,115,0,8180,13.355854804302703
570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,820,Seattle,101,0,4448,13.25339339419516
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,Woodinville,58,0,19788,12.987690762404629
542500.0,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,Redmond,38,25,12126,13.203945207713025
229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,Auburn,58,0,7230,12.343662665771719
170500.0,2.0,1.0,1060,7700,1.0,0,0,3,820,240,Renton,44,12,8760,12.046496440791149
391500.0,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,North Bend,32,0,11545,12.87774334868815
296475.0,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,Maple Valley,21,22,5690,12.599721549792987
1450000.0,4.0,3.25,3770,4103,2.0,0,0,5,2710,1060,Seattle,100,0,7873,14.187074804051692
888550.0,3.0,2.5,3540,38322,2.0,0,0,3,3540,0,Redmond,36,0,41862,13.697347325042069
1360000.0,4.0,3.0,5430,108900,2.0,0,0,4,5430,0,Redmond,38,0,114330,14.122995993006082
328000.0,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,Auburn,27,19,10154,12.700771936142122
300000.0,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,Kent,18,0,7285,12.611541086966115
500000.0,3.0,2.5,1720,3012,2.0,0,0,3,1720,0,Seattle,14,0,4732,13.122365377402328
494815.0,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,Issaquah,11,0,4001,13.111941255275157
378000.0,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,Seattle,18,0,4092,12.84265212010087
505000.0,2.0,2.25,1060,1209,2.0,0,0,3,940,120,Seattle,19,0,2269,13.132315688453556
680000.0,4.0,2.75,2330,3920,2.0,0,0,3,2330,0,Issaquah,20,0,6250,13.429849547739444
351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,Maple Valley,11,0,6570,12.771386454580234
510000.0,3.0,2.5,1420,1237,3.0,0,0,3,1420,0,Seattle,11,0,2657,13.1421679654829
1300000.0,4.0,2.25,2360,4000,2.0,0,0,3,2360,0,Seattle,12,102,6360,14.077875591662238
374000.0,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,Seattle,24,0,2835,12.832013750189885
509900.0,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,Renton,16,0,12083,13.141971868210181
230000.0,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,Seattle,11,0,2341,12.345838935721968
527700.0,5.0,2.5,2820,9375,1.0,0,0,4,1550,1270,Bellevue,57,0,12195,13.17628511440807
438000.0,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,Seattle,25,0,2642,12.989976472461
900000.0,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,Sammamish,47,25,15780,13.710151153416941
1131000.0,3.0,2.25,2790,13791,1.0,0,3,3,2790,0,Normandy Park,19,0,16581,13.938613639271164
439000.0,4.0,2.25,2570,9503,2.0,0,0,3,2570,0,Bothell,45,0,12073,12.992256969959042
315000.0,2.0,1.0,1080,2674,1.0,0,0,4,720,360,Seattle,106,40,3754,12.660331092405906
765000.0,4.0,4.0,3010,7221,2.0,0,0,3,3010,0,Sammamish,21,22,10231,13.547632419997361
332000.0,3.0,2.25,2120,14915,1.0,0,0,3,1720,400,Auburn,46,11,17035,12.712893259942282
600000.0,3.0,2.25,1900,46609,1.5,0,0,4,1440,460,Woodinville,56,0,48509,13.304686600863562
378500.0,3.0,2.5,2860,43821,2.0,0,0,4,2860,0,Auburn,35,0,46681,12.843973993864076
190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,Federal Way,57,0,11485,12.154784614286667
645000.0,4.0,2.5,2850,37522,2.0,0,0,3,2850,0,Sammamish,38,25,40372,13.377007146164305
