CustomerID,Age,Annual_Income,Spending_Score,Gender,Work_Experience,Family_Size
2520,21,17000,48,Male,32,4
2521,67,134000,23,Male,9,4
2522,41,19000,84,Male,0,3
2523,36,25000,13,Female,11,4
2524,53,140000,47,Male,28,7
2525,56,85000,44,Female,16,2
2526,27,131000,32,Female,3,3
2527,42,120000,26,Male,28,5
2528,35,130000,53,Female,6,4
2529,36,81000,14,Female,12,4
2530,53,45000,52,Male,4,1
2531,27,89000,36,Female,5,5
2532,50,85000,8,Female,33,5
2533,67,80000,40,Male,6,7
2534,22,84000,86,Male,27,2
2535,64,55000,22,Female,9,7
2536,66,34000,16,Female,3,5
2537,52,53000,91,Female,2,7
2538,61,59000,60,Female,24,7
2539,51,84000,60,Male,22,1
2540,50,139000,10,Female,26,2
2541,38,105000,25,Female,13,7
2542,34,84000,31,Female,37,7
2543,39,144000,21,Female,31,5
2544,65,98000,91,Male,22,2
2545,54,103000,81,Female,39,5
2546,32,93000,33,Male,36,5
2547,52,127000,31,Male,2,7
2548,45,107000,90,Male,34,6
2549,24,86000,21,Male,12,5
2550,49,63000,36,Male,33,7
2551,28,66000,65,Female,23,4
2552,27,47000,4,Male,0,5
2553,26,36000,68,Male,11,4
2554,31,128000,90,Male,7,3
2555,30,147000,4,Female,18,6
2556,42,32000,9,Male,8,1
2557,19,132000,30,Female,27,2
2558,52,131000,45,Male,13,2
2559,24,51000,4,Male,26,3
2560,38,78000,69,Female,17,5
2561,35,93000,23,Female,5,1
2562,20,137000,16,Female,32,3
2563,59,58000,22,Male,36,3
2564,56,96000,72,Female,24,2
2565,58,101000,48,Female,12,4
2566,66,30000,62,Female,22,4
2567,28,68000,97,Female,35,5
2568,56,116000,60,Female,32,5
2569,41,112000,80,Male,20,7
2570,63,16000,5,Female,33,7
2571,36,108000,80,Male,35,3
2572,21,73000,7,Female,16,5
2573,43,83000,51,Female,9,4
2574,55,133000,65,Male,22,1
2575,59,106000,9,Male,1,2
2576,49,59000,82,Male,34,4
2577,56,38000,45,Male,13,7
2578,62,105000,47,Female,1,6
2579,63,108000,67,Male,18,5
2580,53,72000,24,Female,15,2
2581,57,142000,92,Female,24,6
2582,54,21000,10,Female,0,2
2583,50,61000,73,Male,1,3
2584,53,67000,77,Male,26,5
2585,20,52000,48,Male,1,3
2586,26,67000,35,Female,29,2
2587,25,62000,54,Male,9,3
2588,50,109000,87,Male,18,5
2589,23,78000,81,Female,15,4
2590,58,107000,71,Male,12,1
2591,56,139000,16,Female,7,6
2592,21,53000,53,Male,30,4
2593,30,18000,40,Male,24,2
2594,66,140000,20,Male,38,4
2595,19,17000,88,Male,20,3
2596,22,78000,69,Male,37,5
2597,61,43000,45,Female,28,4
2598,44,130000,6,Male,5,4
2599,49,25000,92,Male,17,5
2600,38,111000,69,Male,34,3
2601,25,116000,49,Male,26,1
2602,55,35000,39,Male,4,4
2603,25,53000,2,Male,6,6
2604,67,116000,39,Male,9,2
2605,20,60000,21,Female,9,7
2606,61,80000,40,Female,27,3
2607,20,105000,82,Male,35,3
2608,39,125000,54,Female,9,4
2609,23,96000,12,Male,34,6
2610,19,137000,81,Female,34,7
2611,40,113000,37,Male,36,5
2612,61,49000,38,Male,19,7
2613,19,117000,15,Female,12,4
2614,55,143000,7,Male,10,4
2615,34,39000,78,Female,18,5
2616,52,57000,50,Male,27,2
2617,51,98000,65,Male,37,5
2618,40,65000,67,Male,3,4
2619,47,144000,44,Male,36,1
2620,69,140000,31,Female,18,5
2621,25,83000,43,Male,36,2
2622,39,23000,77,Female,13,5
2623,61,16000,48,Female,30,5
2624,53,24000,82,Male,27,3
2625,22,128000,81,Male,35,3
2626,30,90000,81,Female,37,4
2627,46,99000,61,Female,18,4
2628,48,63000,75,Male,0,7
2629,64,84000,84,Female,22,5
2630,33,145000,10,Female,27,1
2631,59,147000,29,Female,3,6
2632,47,104000,48,Male,17,4
2633,33,40000,98,Female,38,5
2634,29,86000,81,Female,24,5
2635,34,19000,62,Female,17,6
2636,33,29000,13,Female,5,5
2637,29,137000,44,Male,18,6
2638,25,15000,47,Male,11,6
2639,37,17000,64,Female,24,7
2640,20,61000,91,Female,34,5
2641,33,109000,53,Female,0,7
2642,47,27000,90,Male,4,5
2643,62,134000,92,Male,0,3
2644,40,69000,77,Female,7,6
2645,45,80000,76,Female,38,2
2646,68,104000,44,Male,17,6
2647,57,76000,28,Female,8,2
2648,22,116000,2,Female,4,5
2649,37,22000,57,Male,3,4
2650,57,111000,57,Male,28,1
2651,61,131000,34,Male,0,7
2652,18,78000,87,Male,29,5
2653,47,35000,58,Male,0,1
2654,38,129000,52,Female,2,3
2655,37,99000,29,Male,21,2
2656,23,34000,35,Male,7,7
2657,39,22000,75,Male,17,3
2658,35,72000,48,Male,24,4
2659,25,60000,33,Male,19,4
2660,56,45000,75,Male,30,6
2661,49,107000,73,Female,29,7
2662,50,23000,78,Male,15,7
2663,33,29000,9,Female,1,7
2664,29,108000,48,Female,16,5
2665,55,43000,67,Male,9,6
2666,69,94000,93,Male,6,4
2667,51,50000,83,Female,8,4
2668,31,98000,36,Female,16,6
2669,53,123000,96,Female,8,3
2670,50,132000,71,Male,8,1
2671,40,51000,92,Female,36,2
2672,67,100000,44,Male,23,4
2673,62,85000,82,Male,38,6
2674,19,107000,60,Female,10,4
2675,58,94000,63,Male,7,3
2676,38,116000,5,Male,24,7
2677,19,28000,87,Female,1,7
2678,44,131000,86,Female,9,2
2679,26,87000,90,Male,23,7
2680,18,105000,76,Female,15,7
2681,28,104000,40,Male,18,3
2682,20,43000,19,Female,30,1
2683,69,63000,47,Female,10,3
2684,40,86000,65,Female,5,2
2685,43,147000,67,Female,5,7
2686,21,56000,91,Male,31,2
2687,35,149000,18,Female,38,4
2688,23,56000,50,Male,12,1
2689,52,119000,30,Male,2,5
2690,39,41000,66,Female,34,4
2691,60,72000,5,Female,37,7
2692,32,60000,93,Female,16,6
2693,39,80000,97,Female,2,3
2694,54,39000,42,Female,33,3
2695,69,87000,84,Male,11,2
2696,59,131000,94,Female,23,6
2697,29,143000,5,Male,5,2
2698,64,101000,50,Male,10,6
2699,66,88000,85,Male,26,2
2700,59,139000,58,Male,23,5
2701,55,81000,79,Female,17,5
2702,35,20000,84,Female,26,4
2703,62,139000,8,Male,20,5
2704,52,72000,31,Male,33,6
2705,47,84000,12,Female,32,2
2706,41,67000,21,Male,17,6
2707,59,80000,94,Female,2,4
2708,47,72000,62,Male,23,4
2709,31,96000,91,Female,0,7
2710,23,101000,90,Male,5,1
2711,20,16000,33,Male,18,5
2712,33,51000,26,Male,21,3
2713,24,117000,90,Female,7,3
2714,69,38000,40,Female,4,1
2715,31,126000,65,Female,8,2
2716,26,79000,59,Male,20,1
2717,32,143000,15,Male,27,2
2718,38,131000,1,Male,3,5
2719,52,130000,11,Male,23,5
2720,19,119000,55,Male,7,4
2721,44,17000,2,Male,16,4
2722,19,60000,65,Female,33,4
2723,52,69000,95,Female,19,4
2724,35,89000,44,Female,15,3
2725,31,59000,16,Male,9,7
2726,37,91000,22,Female,33,4
2727,35,38000,18,Male,9,4
2728,27,49000,47,Male,29,4
2729,42,38000,81,Female,29,2
2730,19,42000,30,Male,24,6
2731,42,30000,10,Male,6,4
2732,50,73000,99,Male,19,1
2733,53,29000,58,Male,16,4
2734,48,25000,62,Male,2,4
2735,31,93000,85,Female,39,3
2736,18,129000,80,Female,35,6
2737,63,82000,6,Male,25,4
2738,33,57000,67,Male,9,6
2739,63,83000,41,Female,33,2
2740,69,89000,43,Female,13,5
2741,20,117000,85,Female,7,6
2742,52,55000,77,Male,26,6
2743,58,73000,18,Female,9,4
2744,23,53000,58,Female,14,7
2745,42,17000,60,Male,36,4
2746,30,21000,88,Male,21,4
2747,51,63000,27,Female,30,3
2748,25,40000,68,Male,1,7
2749,38,115000,22,Female,30,5
2750,51,93000,24,Female,13,3
2751,21,16000,40,Male,9,3
2752,42,141000,74,Male,29,3
2753,32,146000,66,Female,35,7
2754,21,34000,40,Male,39,2
2755,62,131000,6,Male,14,5
2756,29,46000,18,Male,13,2
2757,49,42000,81,Male,30,2
2758,49,91000,87,Male,28,5
2759,45,15000,30,Male,26,2
2760,30,70000,21,Male,20,7
2761,48,49000,62,Female,8,5
2762,31,126000,10,Male,19,6
2763,37,44000,13,Female,34,6
2764,35,68000,76,Male,14,4
2765,46,50000,9,Female,23,3
2766,23,94000,68,Male,15,6
2767,49,72000,39,Female,35,6
2768,46,97000,24,Male,10,2
2769,60,79000,34,Female,7,5
2770,19,83000,61,Male,2,1
2771,40,142000,41,Male,18,2
2772,36,65000,5,Female,2,2
2773,48,36000,79,Female,35,7
2774,68,121000,50,Male,24,5
2775,22,123000,4,Female,35,1
2776,36,130000,51,Female,10,1
2777,51,115000,52,Male,15,4
2778,27,114000,39,Female,16,2
2779,42,82000,8,Male,23,7
2780,19,50000,45,Female,16,3
2781,28,36000,88,Male,19,6
2782,67,80000,28,Female,21,2
2783,48,35000,27,Male,5,3
2784,32,114000,65,Male,6,3
2785,26,142000,34,Female,13,5
2786,40,58000,81,Female,10,2
2787,36,117000,62,Male,11,5
2788,26,61000,62,Male,4,4
2789,52,53000,38,Female,4,3
2790,38,43000,26,Female,19,1
2791,26,68000,24,Female,14,3
2792,45,104000,39,Female,25,4
2793,63,99000,21,Female,32,3
2794,68,31000,94,Female,29,5
2795,24,94000,47,Male,23,2
2796,33,87000,48,Female,22,1
2797,33,63000,13,Female,8,5
2798,50,115000,3,Female,2,6
2799,21,16000,32,Female,35,2
2800,21,73000,35,Male,6,1
2801,56,111000,19,Male,21,4
2802,57,113000,14,Male,13,3
2803,34,117000,48,Male,28,1
2804,54,16000,86,Female,15,7
2805,56,55000,81,Male,33,6
2806,69,137000,68,Female,9,4
2807,46,96000,45,Female,6,2
2808,69,146000,19,Male,24,7
2809,53,43000,64,Male,26,1
2810,55,149000,66,Female,14,4
2811,56,28000,79,Male,31,2
2812,67,26000,66,Male,27,7
2813,54,113000,75,Female,8,7
2814,69,147000,45,Female,6,5
2815,52,95000,87,Female,15,3
2816,24,120000,74,Female,25,4
2817,44,46000,67,Female,34,7
2818,45,88000,69,Male,16,5
2819,39,95000,3,Female,22,6
2820,31,83000,38,Female,7,6
2821,24,59000,77,Female,1,2
2822,54,120000,42,Male,30,7
2823,39,114000,83,Female,31,7
2824,22,23000,40,Female,28,1
2825,19,76000,50,Male,2,7
2826,44,43000,35,Female,7,3
2827,38,139000,24,Female,1,2
2828,55,128000,88,Female,30,4
2829,32,148000,17,Male,36,7
2830,38,134000,40,Male,19,3
2831,27,93000,74,Female,28,7
2832,40,107000,66,Female,16,5
2833,56,18000,44,Female,9,3
2834,22,96000,23,Male,21,5
2835,18,89000,6,Male,5,2
2836,30,28000,66,Male,33,7
2837,38,145000,21,Male,30,1
2838,43,128000,35,Male,11,6
2839,67,76000,29,Male,11,3
2840,62,120000,7,Female,15,1
2841,38,78000,93,Male,24,1
2842,35,116000,53,Female,21,6
2843,54,120000,37,Male,26,3
2844,62,34000,23,Female,23,7
2845,49,72000,97,Male,11,3
2846,53,126000,8,Female,17,1
2847,34,71000,76,Female,15,4
2848,52,133000,48,Female,3,4
2849,66,111000,10,Male,11,3
2850,28,106000,79,Male,32,1
2851,38,66000,24,Male,21,1
2852,69,51000,90,Female,17,2
2853,43,22000,47,Female,32,1
2854,21,58000,53,Female,26,6
2855,51,112000,39,Male,18,4
2856,69,147000,67,Male,13,2
2857,65,132000,66,Female,24,7
2858,35,83000,6,Male,33,6
2859,57,59000,21,Male,23,7
2860,52,46000,73,Male,37,4
2861,58,47000,74,Male,22,6
2862,46,140000,36,Female,4,5
2863,69,81000,3,Male,35,3
2864,46,44000,88,Male,23,5
2865,55,128000,86,Female,35,3
2866,59,43000,78,Female,4,4
2867,38,145000,42,Male,38,4
2868,59,44000,45,Male,5,5
2869,30,144000,44,Male,35,6
2870,66,76000,91,Male,3,7
2871,58,17000,33,Female,9,3
2872,34,82000,60,Female,0,3
2873,26,39000,86,Female,20,2
2874,58,58000,93,Male,39,1
2875,18,69000,83,Male,38,6
2876,19,144000,83,Female,36,6
2877,65,55000,70,Male,2,2
2878,46,78000,83,Female,30,4
2879,50,45000,77,Female,26,5
2880,27,61000,26,Female,16,6
2881,67,144000,86,Female,22,3
2882,57,110000,21,Female,12,2
2883,38,91000,2,Female,26,5
2884,45,124000,47,Female,19,7
2885,28,83000,30,Male,12,5
2886,51,72000,27,Female,23,6
2887,25,120000,71,Female,2,1
2888,39,58000,20,Male,9,3
2889,25,88000,50,Female,0,5
2890,66,70000,95,Male,12,7
2891,32,141000,23,Female,13,3
2892,34,44000,13,Male,32,6
2893,40,85000,81,Male,1,2
2894,41,132000,4,Male,1,7
2895,62,69000,14,Female,38,5
2896,36,81000,20,Male,30,7
2897,22,17000,13,Female,3,6
2898,49,40000,3,Female,33,5
2899,61,71000,90,Female,18,7
2900,18,140000,90,Female,36,2
2901,40,67000,82,Female,8,7
2902,54,57000,96,Female,23,3
2903,25,63000,78,Female,12,3
2904,30,56000,47,Male,29,5
2905,25,25000,3,Female,18,6
2906,40,117000,1,Female,9,2
2907,60,112000,90,Male,13,4
2908,18,99000,24,Female,39,3
2909,62,114000,35,Male,19,7
2910,68,118000,14,Male,3,4
2911,41,60000,67,Female,37,7
2912,52,58000,13,Female,38,5
2913,41,36000,47,Male,4,4
2914,34,128000,50,Female,31,6
2915,22,139000,78,Male,5,7
2916,37,138000,85,Male,13,6
2917,38,44000,26,Female,5,7
2918,57,22000,3,Male,13,4
2919,48,112000,51,Female,11,6
2920,63,71000,40,Female,26,3
2921,53,125000,68,Male,25,5
2922,28,87000,36,Male,11,4
2923,69,129000,51,Female,7,7
2924,32,34000,1,Female,9,3
2925,36,39000,33,Female,15,7
2926,24,33000,7,Male,25,4
2927,68,19000,52,Female,7,7
2928,45,89000,11,Male,28,3
2929,68,142000,27,Male,19,6
2930,60,86000,14,Male,16,6
2931,22,54000,86,Female,18,5
2932,22,40000,80,Male,16,7
2933,47,41000,46,Female,38,6
2934,49,97000,76,Male,0,2
2935,25,142000,10,Female,28,3
2936,27,47000,24,Female,13,3
2937,55,111000,61,Male,16,4
2938,64,125000,18,Female,12,5
2939,49,30000,86,Male,28,1
2940,65,37000,9,Male,33,6
2941,45,149000,17,Male,26,1
2942,34,40000,58,Male,32,2
2943,48,110000,13,Male,28,5
2944,25,26000,50,Male,36,3
2945,57,86000,6,Male,38,1
2946,42,147000,85,Female,18,2
2947,26,120000,51,Male,23,5
2948,19,131000,36,Male,13,2
2949,32,40000,71,Female,36,6
2950,67,147000,25,Female,4,1
2951,20,36000,11,Male,23,4
2952,66,27000,44,Male,33,4
2953,53,121000,14,Male,30,5
2954,21,37000,29,Female,29,2
2955,31,111000,74,Male,8,3
2956,58,32000,50,Female,26,1
2957,58,131000,5,Male,27,4
2958,42,44000,72,Male,25,4
2959,67,40000,69,Female,17,2
2960,27,53000,88,Male,35,4
2961,38,144000,57,Male,7,7
2962,53,127000,26,Male,17,2
2963,29,148000,6,Female,19,1
2964,44,60000,16,Male,31,2
2965,57,64000,60,Male,28,4
2966,19,120000,12,Female,17,2
2967,30,86000,75,Female,6,4
2968,49,88000,3,Male,0,6
2969,48,31000,63,Male,27,5
2970,33,84000,64,Female,32,4
2971,49,20000,62,Male,3,7
2972,49,40000,6,Male,19,7
2973,51,113000,19,Female,35,7
2974,28,36000,18,Male,30,7
2975,27,65000,80,Male,37,4
2976,32,118000,87,Female,27,4
2977,34,103000,43,Male,2,5
2978,57,23000,73,Male,5,6
2979,35,93000,3,Male,22,3
2980,26,66000,72,Female,6,4
2981,42,144000,38,Male,35,3
2982,57,27000,68,Female,0,1
2983,31,65000,76,Female,5,6
2984,42,48000,44,Male,23,2
2985,67,49000,95,Female,36,3
2986,39,145000,89,Male,35,7
2987,69,134000,80,Male,23,6
2988,47,84000,63,Male,37,1
2989,37,81000,42,Female,28,6
2990,38,117000,64,Male,36,2
2991,61,87000,54,Male,31,4
2992,49,130000,78,Male,24,4
2993,68,147000,77,Female,9,7
2994,63,81000,71,Female,34,4
2995,66,135000,76,Male,24,5
2996,38,108000,37,Male,26,5
2997,52,143000,4,Male,31,5
2998,49,105000,2,Male,11,7
2999,47,106000,99,Female,3,5
3000,56,77000,44,Female,25,1
3001,66,43000,67,Female,2,7
3002,29,26000,68,Female,16,6
3003,58,91000,76,Female,8,1
3004,64,55000,83,Female,28,4
3005,35,144000,74,Female,0,2
3006,38,51000,62,Male,17,5
3007,30,38000,1,Male,19,6
3008,38,113000,17,Male,33,2
3009,25,114000,16,Male,27,7
3010,63,72000,9,Male,34,7
3011,57,43000,53,Male,15,1
3012,63,74000,73,Female,20,5
3013,24,109000,59,Male,12,7
3014,40,56000,9,Female,34,1
3015,61,57000,12,Male,31,1
3016,49,88000,41,Female,37,3
3017,28,78000,15,Female,5,6
3018,39,16000,66,Male,37,1
3019,39,80000,75,Male,37,4
3020,60,45000,11,Male,12,7
3021,42,129000,8,Male,38,1
3022,39,40000,55,Male,12,5
3023,45,43000,96,Female,11,7
3024,46,92000,6,Male,32,7
3025,30,39000,53,Female,27,4
3026,35,62000,20,Female,2,1
3027,19,79000,39,Female,17,4
3028,46,81000,99,Male,25,1
3029,38,104000,72,Male,39,6
3030,32,52000,34,Male,1,4
3031,69,101000,57,Male,3,2
3032,44,79000,19,Male,27,3
3033,67,41000,71,Male,27,4
3034,48,120000,31,Female,24,5
3035,32,137000,82,Male,25,3
3036,68,58000,40,Female,1,3
3037,40,114000,14,Female,33,1
3038,41,42000,81,Male,29,4
3039,61,31000,37,Male,20,6
3040,30,141000,44,Male,36,7
3041,39,137000,9,Male,22,3
3042,60,145000,58,Male,32,5
3043,54,90000,20,Male,1,6
3044,50,60000,92,Female,26,6
3045,20,83000,50,Female,21,5
3046,36,99000,20,Female,33,7
3047,40,25000,36,Female,15,5
3048,46,83000,27,Female,19,1
3049,47,113000,72,Female,25,2
3050,56,105000,32,Male,15,7
3051,61,108000,1,Male,5,4
3052,64,129000,17,Male,22,3
3053,42,45000,9,Female,36,4
3054,54,25000,84,Female,7,6
3055,64,101000,45,Female,5,3
3056,25,135000,96,Male,36,7
3057,59,144000,66,Male,21,1
3058,33,119000,32,Male,5,4
3059,25,41000,45,Female,31,1
3060,18,16000,9,Female,16,1
3061,61,117000,30,Female,37,7
3062,22,115000,84,Male,16,4
3063,20,35000,38,Female,36,4
3064,18,72000,60,Male,22,7
3065,21,147000,1,Male,12,7
3066,57,99000,5,Male,31,3
3067,52,107000,63,Male,21,6
3068,49,34000,99,Male,6,6
3069,59,75000,36,Male,21,7
3070,51,52000,65,Male,20,5
3071,60,39000,78,Female,5,1
3072,42,144000,73,Male,13,6
3073,27,135000,94,Female,15,2
3074,38,40000,24,Male,2,7
3075,63,81000,4,Male,8,7
3076,56,15000,78,Male,20,3
3077,44,65000,89,Female,29,7
3078,44,19000,68,Male,29,3
3079,19,27000,25,Male,31,5
3080,58,62000,74,Female,22,5
3081,65,71000,99,Female,2,7
3082,30,129000,7,Female,0,1
3083,26,49000,13,Female,2,3
3084,69,90000,68,Male,36,3
3085,53,108000,43,Male,6,2
3086,39,19000,57,Female,2,1
3087,59,36000,36,Male,35,1
3088,43,117000,14,Female,2,6
3089,29,145000,82,Female,3,5
3090,34,138000,72,Female,30,6
3091,31,67000,96,Male,1,1
3092,31,83000,27,Female,13,7
3093,51,118000,37,Male,36,2
3094,37,30000,87,Male,30,7
3095,28,130000,71,Male,1,7
3096,33,90000,76,Female,30,1
3097,68,123000,25,Male,21,6
3098,48,53000,67,Female,9,4
3099,23,103000,90,Male,29,7
3100,36,126000,4,Male,32,7
3101,54,61000,79,Male,18,4
3102,21,142000,96,Female,24,2
3103,64,91000,93,Female,0,5
3104,21,29000,74,Female,31,3
3105,37,50000,85,Female,24,1
3106,27,77000,16,Male,16,6
3107,41,83000,19,Male,13,5
3108,52,88000,29,Female,12,6
3109,43,38000,51,Female,37,5
3110,54,63000,18,Female,38,1
3111,55,21000,58,Female,1,3
3112,38,18000,44,Male,31,1
3113,57,104000,16,Female,31,3
3114,56,74000,65,Female,39,6
3115,38,69000,2,Male,5,2
3116,27,30000,56,Female,24,3
3117,55,43000,79,Male,2,5
3118,63,28000,28,Female,17,2
3119,21,93000,65,Male,37,6
3120,62,47000,5,Female,2,4
3121,37,35000,22,Female,4,2
3122,34,37000,13,Female,23,3
3123,24,71000,65,Female,33,2
3124,21,107000,16,Female,38,6
3125,46,34000,86,Male,23,2
3126,31,33000,64,Female,35,6
3127,20,117000,32,Male,27,4
3128,41,91000,80,Male,33,3
3129,54,47000,51,Male,15,7
3130,33,32000,79,Male,35,5
3131,69,87000,58,Female,6,2
3132,21,31000,46,Female,17,7
3133,41,33000,52,Female,5,1
3134,51,84000,63,Female,27,5
3135,47,134000,76,Male,38,2
3136,35,115000,60,Male,33,5
3137,36,48000,65,Male,28,7
3138,48,98000,81,Female,3,1
3139,36,88000,55,Female,13,5
3140,66,102000,57,Female,4,7
3141,63,99000,92,Female,24,5
3142,36,25000,71,Male,38,1
3143,39,105000,73,Female,7,1
3144,41,141000,86,Female,14,1
3145,62,127000,26,Male,18,4
3146,29,94000,12,Male,10,6
3147,47,21000,71,Female,19,6
3148,55,30000,46,Female,35,7
3149,48,30000,47,Male,17,1
3150,53,26000,79,Female,13,7
3151,36,49000,38,Male,37,6
3152,65,35000,21,Male,24,5
3153,62,31000,14,Female,15,1
3154,53,46000,2,Male,17,2
3155,47,55000,72,Female,0,1
3156,66,148000,70,Female,39,1
3157,50,41000,33,Female,0,6
3158,35,80000,6,Female,0,7
3159,69,106000,90,Male,20,3
3160,66,75000,37,Female,24,5
3161,45,17000,14,Female,26,6
3162,64,117000,37,Male,9,7
3163,28,69000,8,Female,11,7
3164,62,15000,77,Female,27,5
3165,50,115000,13,Female,31,7
3166,34,59000,40,Female,32,2
3167,23,40000,92,Male,7,4
3168,21,135000,58,Male,25,3
3169,37,60000,18,Female,1,2
3170,65,136000,57,Male,34,2
3171,64,45000,83,Male,33,5
3172,44,73000,38,Male,5,3
3173,32,43000,32,Male,30,5
3174,23,120000,86,Female,22,4
3175,64,31000,66,Male,11,7
3176,31,38000,77,Female,27,5
3177,28,123000,87,Female,14,1
3178,56,105000,25,Male,18,5
3179,26,39000,92,Female,11,7
3180,43,46000,58,Male,1,1
3181,33,130000,75,Female,10,2
3182,22,96000,33,Female,36,4
3183,69,124000,88,Male,37,7
3184,27,51000,66,Female,24,6
3185,67,40000,30,Male,20,1
3186,20,78000,81,Female,35,4
3187,30,86000,34,Female,8,5
3188,60,120000,86,Male,11,6
3189,66,100000,69,Male,9,5
3190,47,67000,48,Male,4,7
3191,62,106000,40,Female,32,2
3192,23,113000,51,Male,4,7
3193,34,25000,80,Male,15,7
3194,62,45000,13,Male,36,7
3195,68,114000,90,Male,36,5
3196,36,101000,31,Female,28,1
3197,59,29000,39,Female,17,2
3198,52,115000,63,Female,28,4
3199,63,43000,48,Female,5,2
3200,43,128000,87,Female,17,4
3201,68,121000,48,Female,31,3
3202,22,122000,61,Male,30,1
3203,46,144000,12,Female,10,1
3204,54,98000,78,Male,25,4
3205,37,29000,56,Male,27,5
3206,66,146000,18,Male,26,6
3207,38,64000,27,Male,18,5
3208,27,37000,28,Female,26,3
3209,22,73000,82,Female,19,4
3210,53,104000,80,Female,2,3
3211,23,129000,52,Male,15,4
3212,43,89000,16,Female,38,3
3213,21,137000,77,Female,28,4
3214,56,32000,58,Female,14,1
3215,56,64000,93,Female,29,3
3216,67,132000,9,Female,39,3
3217,52,122000,26,Female,0,4
3218,18,81000,28,Male,28,2
3219,41,92000,77,Male,29,2
3220,53,89000,36,Female,39,1
3221,23,53000,9,Male,31,5
3222,58,39000,47,Male,9,5
3223,63,35000,78,Female,26,1
3224,61,29000,51,Male,7,5
3225,48,62000,76,Female,35,6
3226,37,100000,57,Male,34,6
3227,41,130000,32,Female,35,6
3228,42,64000,67,Male,35,7
3229,53,83000,57,Male,24,7
3230,38,18000,54,Male,19,6
3231,47,92000,16,Male,16,4
3232,41,23000,62,Female,22,2
3233,61,135000,84,Male,24,1
3234,59,129000,96,Female,30,4
3235,47,115000,56,Female,5,6
3236,39,111000,23,Male,34,1
3237,45,95000,17,Male,3,2
3238,24,57000,80,Female,39,5
3239,52,109000,38,Male,19,4
3240,45,20000,72,Female,0,2
3241,31,81000,83,Male,25,1
3242,27,114000,30,Female,33,3
3243,33,26000,58,Male,9,4
3244,33,80000,98,Male,22,7
3245,48,16000,78,Female,23,1
3246,59,95000,22,Female,12,1
3247,42,149000,17,Female,28,7
3248,30,84000,15,Male,26,2
3249,23,129000,48,Male,30,1
3250,61,102000,32,Male,9,4
3251,26,20000,77,Male,30,6
3252,62,41000,85,Female,38,7
3253,53,96000,40,Female,9,4
3254,60,102000,97,Male,23,7
3255,37,134000,57,Male,32,1
3256,35,38000,58,Male,13,2
3257,60,116000,91,Female,34,4
3258,38,48000,99,Female,33,3
3259,21,61000,16,Male,16,6
3260,67,38000,28,Female,20,7
3261,50,79000,98,Male,31,5
3262,44,32000,1,Male,2,2
3263,24,58000,41,Female,14,2
3264,23,90000,48,Female,7,5
3265,32,71000,31,Female,31,5
3266,35,121000,36,Female,37,4
3267,49,138000,33,Male,25,1
3268,28,130000,33,Female,29,1
3269,37,107000,82,Female,8,3
3270,41,56000,23,Female,31,6
3271,32,42000,60,Female,10,7
3272,65,137000,87,Male,21,1
3273,24,38000,79,Male,33,3
3274,38,120000,90,Female,17,3
3275,59,132000,30,Female,18,2
3276,43,67000,89,Male,17,2
3277,61,146000,45,Male,36,6
3278,31,114000,80,Female,17,4
3279,54,19000,39,Male,11,5
3280,38,63000,45,Male,3,5
3281,35,112000,78,Male,26,6
3282,22,44000,81,Male,4,3
3283,20,86000,12,Female,5,6
3284,40,117000,93,Male,12,5
3285,43,77000,32,Male,22,3
3286,54,40000,56,Female,24,5
3287,41,51000,24,Female,3,4
3288,66,21000,13,Female,31,2
3289,36,141000,20,Male,14,2
3290,68,106000,79,Female,25,3
3291,42,117000,56,Male,10,6
3292,38,67000,53,Female,8,5
3293,29,146000,68,Male,10,1
3294,58,122000,54,Female,1,4
3295,50,126000,34,Female,26,5
3296,67,21000,28,Male,25,7
3297,21,81000,50,Female,7,1
3298,59,122000,2,Female,20,4
3299,24,125000,94,Female,20,4
3300,39,97000,26,Female,7,2
3301,50,138000,51,Female,0,3
3302,34,118000,47,Male,37,5
3303,41,81000,26,Male,12,4
3304,51,21000,84,Female,8,5
3305,45,124000,92,Female,27,4
3306,60,48000,84,Male,5,6
3307,58,120000,75,Male,22,2
3308,56,72000,74,Female,35,3
3309,39,23000,61,Male,16,1
3310,66,62000,23,Female,8,1
3311,34,129000,37,Female,11,6
3312,51,55000,41,Female,21,7
3313,23,62000,52,Female,11,2
3314,63,39000,83,Male,5,4
3315,23,130000,82,Male,8,2
3316,51,92000,49,Male,36,3
3317,18,122000,27,Female,2,1
3318,27,39000,6,Male,33,5
3319,38,53000,74,Female,7,1
3320,22,133000,66,Female,9,7
3321,19,93000,24,Male,8,7
3322,39,94000,38,Female,13,7
3323,65,41000,28,Female,36,7
3324,19,118000,28,Female,26,3
3325,27,88000,66,Male,31,4
3326,51,82000,61,Female,3,2
3327,33,42000,46,Male,1,1
3328,65,137000,69,Female,32,7
3329,68,97000,75,Male,20,1
3330,56,44000,74,Female,0,7
3331,39,36000,43,Male,10,5
3332,29,17000,59,Male,0,2
3333,41,115000,2,Female,10,5
3334,64,119000,15,Female,6,5
3335,57,16000,37,Female,1,7
3336,55,68000,71,Female,14,4
3337,27,20000,20,Male,7,1
3338,52,121000,98,Female,25,6
3339,68,137000,35,Male,39,2
3340,66,16000,34,Female,34,4
